district,year,month,min_temperature_C,max_temperature_C,mean_temperature_C,avg_wind_speed_kmh,precipitation_sum_mm,precipitation_hours_h,extreme_weather_days,avg_shortwave_radiation_MJ_m2,avg_evapotranspiration_mm
Anuradhapura,2021,7,27.0,37.4,32.2,14.2,122.3,53,0,28.12,8.6
Anuradhapura,2021,8,29.2,36.5,32.9,20.6,82.3,17,0,20.94,8.23
Anuradhapura,2021,9,22.3,33.0,27.6,14.6,103.4,64,0,25.18,7.99
Anuradhapura,2021,10,24.1,30.8,27.5,16.4,187.7,47,0,19.43,6.7
Anuradhapura,2021,11,23.2,34.1,28.6,19.4,165.6,37,0,20.5,7.62
Anuradhapura,2021,12,18.1,27.3,22.7,19.0,200.0,44,0,24.27,6.36
Anuradhapura,2022,1,18.6,28.1,23.4,11.5,258.9,66,0,25.13,7.32
Anuradhapura,2022,2,20.8,31.7,26.2,14.3,152.8,64,0,24.58,8.11
Anuradhapura,2022,3,25.4,31.0,28.2,17.0,40.6,39,0,23.29,7.44
Anuradhapura,2022,4,25.5,33.4,29.4,16.0,88.5,25,0,24.8,7.73
Anuradhapura,2022,5,26.9,38.1,32.5,11.1,101.9,66,0,21.56,8.55
Anuradhapura,2022,6,26.3,35.0,30.6,17.3,119.6,62,0,19.07,7.73
Anuradhapura,2022,7,28.5,36.7,32.6,12.5,73.4,33,0,24.44,8.6
Anuradhapura,2022,8,27.9,37.2,32.5,11.2,112.6,68,0,27.16,8.84
Anuradhapura,2022,9,24.9,34.1,29.5,15.0,125.8,60,0,21.74,7.98
Anuradhapura,2022,10,22.4,34.6,28.5,11.3,173.0,61,0,22.83,7.72
Anuradhapura,2022,11,24.2,34.5,29.4,11.1,96.3,19,0,22.31,7.4
Anuradhapura,2022,12,21.6,29.0,25.3,14.8,238.3,96,0,25.57,7.69
Anuradhapura,2023,1,17.8,29.1,23.5,16.7,212.9,94,0,26.25,7.62
Anuradhapura,2023,2,20.8,27.3,24.1,13.4,155.7,31,0,25.63,7.21
Anuradhapura,2023,3,23.0,32.5,27.8,9.6,25.8,38,0,23.23,7.55
Anuradhapura,2023,4,22.0,34.5,28.2,10.2,10.4,30,0,22.95,8.36
Anuradhapura,2023,5,28.5,38.7,33.6,20.8,78.7,36,0,19.47,7.84
Anuradhapura,2023,6,27.0,35.1,31.1,16.1,144.5,65,0,24.88,8.41
Anuradhapura,2023,7,28.1,37.6,32.9,15.0,135.5,51,0,28.85,9.62
Anuradhapura,2023,8,26.9,35.6,31.2,18.9,59.1,37,0,27.01,8.81
Anuradhapura,2023,9,22.5,31.0,26.8,17.8,114.5,33,0,21.75,7.04
Anuradhapura,2023,10,24.2,34.3,29.2,15.9,194.7,44,0,20.47,7.97
Anuradhapura,2023,11,22.9,33.6,28.2,16.5,211.4,80,0,22.65,7.46
Anuradhapura,2023,12,18.2,28.8,23.5,17.4,127.7,35,0,24.58,7.15
Anuradhapura,2024,1,19.2,29.3,24.2,20.4,137.0,39,0,22.31,7.25
Anuradhapura,2024,2,20.7,28.8,24.8,21.9,142.6,56,0,26.14,7.83
Anuradhapura,2024,3,22.2,34.0,28.1,10.4,32.9,17,0,25.41,7.91
Anuradhapura,2024,4,22.1,32.0,27.1,16.9,43.7,28,0,22.46,7.42
Anuradhapura,2024,5,26.9,35.3,31.1,13.8,118.2,43,0,23.71,8.14
Anuradhapura,2024,6,26.9,38.8,32.8,12.9,135.9,50,0,20.37,8.65
Anuradhapura,2024,7,28.4,39.1,33.8,22.1,151.0,67,0,24.47,9.17
Anuradhapura,2024,8,27.0,40.4,33.7,14.8,129.2,67,0,28.47,10.05
Anuradhapura,2024,9,24.4,35.2,29.8,14.2,111.4,31,0,23.24,8.01
Anuradhapura,2024,10,22.6,34.9,28.8,16.7,190.0,46,0,22.85,7.7
Anuradhapura,2024,11,21.9,32.8,27.3,16.9,146.9,48,0,23.27,7.27
Anuradhapura,2024,12,20.3,26.6,23.5,18.6,196.1,31,0,27.76,7.51
Badulla,2010,1,15.7,24.0,19.9,14.8,239.1,61,0,21.0,5.72
Badulla,2010,2,15.7,22.2,18.9,9.0,195.8,63,0,22.23,5.73
Badulla,2010,3,16.9,25.1,21.0,11.4,148.0,59,0,21.82,5.98
Badulla,2010,4,18.3,27.7,23.0,14.3,101.0,34,0,18.18,6.56
Badulla,2010,5,20.7,26.5,23.6,9.2,383.9,142,0,13.13,5.69
Badulla,2010,6,19.8,25.7,22.8,14.6,325.8,125,0,13.81,5.76
Badulla,2010,7,18.9,28.6,23.8,11.7,316.6,124,0,19.78,6.75
Badulla,2010,8,19.4,29.6,24.5,15.9,264.3,65,0,18.12,6.73
Badulla,2010,9,17.0,25.2,21.1,11.0,332.0,107,0,15.24,5.77
Badulla,2010,10,17.1,26.9,22.0,17.0,276.7,72,0,15.01,5.62
Badulla,2010,11,17.1,23.5,20.3,18.4,206.4,83,0,15.95,5.62
Badulla,2010,12,14.4,25.3,19.9,14.3,215.4,76,0,21.03,6.28
Badulla,2011,1,16.2,24.9,20.5,11.7,238.5,67,0,22.24,6.04
Badulla,2011,2,17.0,25.7,21.4,18.5,181.9,57,0,18.17,6.35
Badulla,2011,3,16.9,26.1,21.5,11.1,170.0,43,0,21.77,6.65
Badulla,2011,4,17.6,23.1,20.4,13.6,126.4,62,0,17.32,5.52
Badulla,2011,5,19.6,25.7,22.6,15.2,386.0,114,0,18.53,6.29
Badulla,2011,6,20.8,29.0,24.9,15.8,350.1,80,0,16.96,6.85
Badulla,2011,7,19.7,27.6,23.6,10.4,409.9,135,0,17.22,6.03
Badulla,2011,8,19.0,26.5,22.8,15.8,353.8,103,0,15.45,6.01
Badulla,2011,9,17.0,24.6,20.8,15.7,296.9,86,0,16.77,5.66
Badulla,2011,10,17.6,26.6,22.1,14.6,151.2,48,0,17.93,6.35
Badulla,2011,11,16.1,24.4,20.2,13.2,185.7,33,0,16.56,5.37
Badulla,2011,12,13.5,26.1,19.8,9.7,179.4,32,0,16.6,5.9
Badulla,2012,1,14.6,25.7,20.1,16.0,156.6,36,0,22.4,6.73
Badulla,2012,2,15.0,25.1,20.1,17.0,151.5,35,0,22.6,6.98
Badulla,2012,3,17.0,27.8,22.4,15.0,170.3,65,0,22.61,7.52
Badulla,2012,4,16.7,26.4,21.5,13.5,136.8,49,0,20.07,5.91
Badulla,2012,5,19.4,27.0,23.2,10.6,479.5,90,0,14.97,6.19
Badulla,2012,6,21.0,25.0,23.0,12.4,245.0,65,0,16.33,5.97
Badulla,2012,7,19.6,30.5,25.1,18.4,287.3,88,0,22.92,7.65
Badulla,2012,8,20.0,30.6,25.3,12.6,323.7,145,0,21.83,6.98
Badulla,2012,9,18.1,26.6,22.4,16.4,361.9,123,0,15.51,5.8
Badulla,2012,10,17.0,25.0,21.0,11.6,248.4,63,0,17.28,5.85
Badulla,2012,11,16.9,23.2,20.0,18.8,299.1,73,1,16.75,6.1
Badulla,2012,12,16.8,24.7,20.8,11.5,164.7,55,0,21.46,6.8
Badulla,2013,1,15.8,22.1,19.0,9.7,239.0,58,0,20.32,6.09
Badulla,2013,2,13.7,26.2,19.9,14.1,266.6,65,0,22.17,6.64
Badulla,2013,3,16.2,27.7,21.9,10.4,151.0,30,0,18.02,6.26
Badulla,2013,4,18.9,24.7,21.8,13.4,119.3,46,0,22.93,6.94
Badulla,2013,5,19.4,27.9,23.6,18.2,437.9,104,0,18.14,6.09
Badulla,2013,6,18.4,27.7,23.0,13.1,381.5,99,0,15.75,5.65
Badulla,2013,7,20.1,29.5,24.8,15.4,409.8,134,0,20.33,6.75
Badulla,2013,8,18.5,29.7,24.1,16.3,372.1,89,0,14.95,6.7
Badulla,2013,9,18.0,27.7,22.9,17.1,352.2,147,1,19.67,6.84
Badulla,2013,10,18.3,26.2,22.2,18.5,200.4,93,0,17.0,5.88
Badulla,2013,11,17.3,26.5,21.9,10.4,227.3,56,0,17.58,5.91
Badulla,2013,12,15.7,23.2,19.4,19.0,275.6,64,0,17.1,5.35
Badulla,2014,1,13.6,22.8,18.2,10.4,204.2,88,0,19.93,6.27
Badulla,2014,2,17.0,24.7,20.9,11.2,296.2,84,0,18.77,5.83
Badulla,2014,3,17.8,27.8,22.8,13.7,91.3,44,0,19.64,6.72
Badulla,2014,4,17.7,24.4,21.0,13.4,97.3,44,0,24.66,5.77
Badulla,2014,5,18.3,29.8,24.1,14.5,363.3,98,0,17.69,6.59
Badulla,2014,6,19.7,25.2,22.4,17.5,314.0,94,0,13.18,5.27
Badulla,2014,7,19.7,28.2,23.9,11.3,395.8,134,0,19.46,6.64
Badulla,2014,8,19.7,28.8,24.2,14.0,277.9,88,0,21.89,7.45
Badulla,2014,9,18.7,24.8,21.8,14.0,278.3,82,0,19.56,6.31
Badulla,2014,10,17.0,25.6,21.3,11.2,151.6,69,0,18.12,6.07
Badulla,2014,11,17.7,26.2,21.9,14.8,253.5,62,0,14.87,5.67
Badulla,2014,12,14.1,24.0,19.1,16.0,163.5,52,0,21.64,6.77
Badulla,2015,1,14.4,24.7,19.6,16.9,196.9,65,0,20.86,6.35
Badulla,2015,2,15.6,22.9,19.2,14.0,283.0,90,0,20.03,5.77
Badulla,2015,3,18.0,24.6,21.3,6.4,137.8,64,0,24.3,6.93
Badulla,2015,4,18.3,25.6,22.0,6.4,106.9,61,0,18.88,6.25
Badulla,2015,5,19.8,31.8,25.8,17.4,421.3,130,0,13.56,6.6
Badulla,2015,6,20.5,28.3,24.4,13.9,315.9,146,0,13.49,5.72
Badulla,2015,7,20.6,26.5,23.6,11.7,263.2,59,0,17.05,5.63
Badulla,2015,8,21.0,27.2,24.1,13.3,248.9,68,0,18.2,6.3
Badulla,2015,9,18.5,25.4,21.9,14.0,424.6,119,0,17.04,5.74
Badulla,2015,10,17.5,27.4,22.4,16.6,280.4,76,0,18.5,6.58
Badulla,2015,11,17.2,27.7,22.4,14.1,175.0,49,0,21.16,6.97
Badulla,2015,12,16.4,23.9,20.1,15.5,176.3,60,0,22.53,6.41
Badulla,2016,1,15.4,24.8,20.1,8.9,255.2,55,0,21.49,6.59
Badulla,2016,2,14.8,21.7,18.2,14.9,158.8,32,0,18.53,5.24
Badulla,2016,3,16.7,28.6,22.6,7.0,144.9,45,0,26.64,7.75
Badulla,2016,4,17.7,25.5,21.6,6.3,82.6,29,0,21.34,5.9
Badulla,2016,5,21.1,27.1,24.1,18.9,407.6,102,1,18.22,6.75
Badulla,2016,6,20.0,29.2,24.6,17.8,383.9,134,0,16.95,5.97
Badulla,2016,7,19.6,30.6,25.1,9.4,301.5,119,0,18.7,6.69
Badulla,2016,8,19.1,29.4,24.2,15.2,327.3,94,0,17.22,6.9
Badulla,2016,9,17.8,26.2,22.0,14.2,427.8,119,0,14.48,5.85
Badulla,2016,10,17.0,24.4,20.7,14.0,225.0,72,0,17.29,5.74
Badulla,2016,11,17.1,26.5,21.8,17.6,222.7,92,0,18.78,6.01
Badulla,2016,12,15.2,25.8,20.5,11.3,269.7,97,0,18.26,5.93
Badulla,2017,1,15.9,22.5,19.2,13.0,251.4,98,0,18.76,6.21
Badulla,2017,2,14.1,22.1,18.1,13.4,269.9,95,0,22.8,6.26
Badulla,2017,3,18.7,25.4,22.0,12.0,143.4,58,0,23.7,6.24
Badulla,2017,4,18.0,27.7,22.9,12.3,197.8,32,0,20.64,6.48
Badulla,2017,5,19.9,27.7,23.8,9.9,238.7,79,0,16.75,6.63
Badulla,2017,6,20.7,26.7,23.7,10.0,413.7,109,0,16.6,5.79
Badulla,2017,7,19.0,30.1,24.6,13.7,302.6,82,0,17.86,6.27
Badulla,2017,8,21.0,27.8,24.4,19.0,359.7,98,2,21.76,6.68
Badulla,2017,9,18.4,26.8,22.6,12.8,320.3,145,0,19.72,6.76
Badulla,2017,10,16.4,25.0,20.7,11.7,286.7,54,0,17.39,6.06
Badulla,2017,11,18.9,24.0,21.4,15.5,241.2,80,0,16.44,5.82
Badulla,2017,12,15.9,23.8,19.9,17.0,188.5,63,0,19.63,6.2
Badulla,2018,1,15.3,25.1,20.2,11.7,174.3,57,0,18.6,6.32
Badulla,2018,2,14.8,22.9,18.9,18.5,241.8,56,0,19.97,6.04
Badulla,2018,3,18.3,28.3,23.3,6.4,186.8,41,0,20.06,6.52
Badulla,2018,4,18.9,25.3,22.1,11.7,157.2,62,0,24.51,6.92
Badulla,2018,5,20.9,28.5,24.7,9.1,243.2,79,0,16.52,6.39
Badulla,2018,6,19.6,29.9,24.8,10.8,249.5,77,0,19.41,6.95
Badulla,2018,7,20.3,28.8,24.6,13.9,285.6,62,0,23.29,6.93
Badulla,2018,8,18.3,30.9,24.6,18.0,316.2,117,0,15.45,6.16
Badulla,2018,9,16.8,27.3,22.1,16.1,331.4,119,0,12.32,4.97
Badulla,2018,10,18.2,27.5,22.9,14.1,177.6,39,0,19.53,6.4
Badulla,2018,11,18.4,25.5,21.9,13.4,187.4,51,0,21.01,5.85
Badulla,2018,12,16.4,23.5,19.9,14.2,182.0,42,0,22.71,6.48
Badulla,2019,1,16.1,26.1,21.1,9.5,166.3,52,0,22.77,6.71
Badulla,2019,2,15.9,25.4,20.6,13.1,288.6,79,0,21.24,6.1
Badulla,2019,3,18.6,24.2,21.4,13.1,129.2,67,0,25.59,6.58
Badulla,2019,4,17.0,27.1,22.1,13.2,112.2,36,0,22.86,6.78
Badulla,2019,5,18.7,28.8,23.8,15.8,420.8,115,0,16.34,6.14
Badulla,2019,6,19.7,27.3,23.5,13.4,303.5,114,0,11.33,5.36
Badulla,2019,7,19.1,29.1,24.1,16.5,379.9,144,0,18.45,6.45
Badulla,2019,8,20.2,27.5,23.9,14.1,284.0,62,0,23.77,6.57
Badulla,2019,9,19.6,25.1,22.4,14.5,316.1,85,0,12.84,4.84
Badulla,2019,10,17.2,24.4,20.8,16.9,236.7,62,0,15.7,5.28
Badulla,2019,11,19.0,27.7,23.4,15.8,186.0,67,0,18.62,6.73
Badulla,2019,12,16.3,25.6,21.0,12.4,244.7,99,0,19.06,6.26
Badulla,2020,1,15.0,22.3,18.6,10.3,235.8,63,0,20.25,5.54
Badulla,2020,2,16.5,22.6,19.6,13.0,212.5,97,0,20.07,6.29
Badulla,2020,3,16.5,27.3,21.9,11.0,103.3,46,0,18.45,6.36
Badulla,2020,4,17.1,27.5,22.3,14.3,155.8,39,0,22.82,6.95
Badulla,2020,5,20.3,26.8,23.6,11.0,249.7,57,0,15.55,6.01
Badulla,2020,6,18.1,25.8,22.0,10.9,366.7,136,0,18.01,6.35
Badulla,2020,7,18.9,29.8,24.4,16.1,317.5,110,0,22.26,7.59
Badulla,2020,8,18.0,25.4,21.7,10.3,297.4,66,0,20.13,6.5
Badulla,2020,9,17.4,25.2,21.3,11.1,283.5,62,0,16.43,5.91
Badulla,2020,10,17.0,28.0,22.5,15.0,189.2,60,0,18.66,6.11
Badulla,2020,11,18.6,27.1,22.9,16.7,203.1,99,0,16.16,6.01
Badulla,2020,12,15.2,25.2,20.2,13.3,276.4,63,0,18.24,6.0
Badulla,2021,1,15.7,26.7,21.2,11.3,240.9,77,0,16.63,5.88
Badulla,2021,2,13.5,26.2,19.9,15.7,208.0,97,0,19.07,6.21
Badulla,2021,3,17.0,25.5,21.2,6.3,186.1,62,0,21.09,6.44
Badulla,2021,4,17.4,28.8,23.1,8.1,114.5,46,0,20.56,6.63
Badulla,2021,5,18.5,29.0,23.8,13.8,368.9,86,0,18.77,6.95
Badulla,2021,6,20.9,29.8,25.4,9.4,282.3,73,0,15.44,6.61
Badulla,2021,7,20.6,28.0,24.3,9.6,438.4,141,0,19.65,6.93
Badulla,2021,8,19.9,27.7,23.8,14.9,358.3,120,0,17.09,5.71
Badulla,2021,9,17.6,24.0,20.8,13.7,320.3,83,0,14.96,5.08
Badulla,2021,10,18.7,28.1,23.4,16.1,236.1,68,0,13.54,5.87
Badulla,2021,11,17.5,25.4,21.4,12.0,232.7,99,0,19.4,5.9
Badulla,2021,12,15.4,21.4,18.4,13.8,279.2,71,0,20.95,5.88
Badulla,2022,1,14.5,23.8,19.1,13.7,147.5,65,0,17.75,5.46
Badulla,2022,2,13.9,24.4,19.1,12.2,224.3,97,0,17.84,5.91
Badulla,2022,3,18.0,28.3,23.1,13.0,128.0,66,0,24.09,6.7
Badulla,2022,4,15.0,25.7,20.4,7.6,141.7,38,0,22.74,6.48
Badulla,2022,5,19.5,29.7,24.6,14.2,413.4,116,0,15.99,6.78
Badulla,2022,6,19.8,26.7,23.2,14.6,281.5,59,0,15.02,5.9
Badulla,2022,7,17.7,27.1,22.4,14.4,456.5,149,0,18.36,6.83
Badulla,2022,8,20.0,26.0,23.0,14.1,347.2,116,0,22.05,7.14
Badulla,2022,9,16.2,24.0,20.1,16.3,414.2,94,0,19.44,6.14
Badulla,2022,10,17.2,26.1,21.6,12.7,169.4,44,0,18.59,6.41
Badulla,2022,11,18.9,27.0,22.9,9.1,285.1,88,0,16.25,5.94
Badulla,2022,12,17.0,22.2,19.6,11.9,209.9,61,0,21.05,5.67
Badulla,2023,1,15.2,23.5,19.4,14.5,292.3,100,0,17.76,5.55
Badulla,2023,2,15.0,21.3,18.1,14.5,219.5,50,0,15.99,5.2
Badulla,2023,3,19.3,26.6,23.0,13.2,143.2,45,0,19.41,6.24
Badulla,2023,4,17.2,28.1,22.6,6.9,123.5,60,0,21.74,6.53
Badulla,2023,5,20.4,28.3,24.4,16.3,386.5,95,0,12.95,5.34
Badulla,2023,6,21.7,28.3,25.0,10.5,278.6,57,0,15.02,6.05
Badulla,2023,7,18.5,27.2,22.9,14.4,240.5,68,0,19.57,6.01
Badulla,2023,8,19.7,29.3,24.5,9.8,254.8,65,0,22.6,6.9
Badulla,2023,9,17.0,24.7,20.9,9.9,423.8,105,0,14.74,6.0
Badulla,2023,10,16.4,25.1,20.8,11.7,299.2,81,0,20.68,6.34
Badulla,2023,11,19.3,23.6,21.5,13.8,203.0,82,0,18.33,5.2
Badulla,2023,12,15.4,25.3,20.4,11.4,196.5,65,0,20.75,6.72
Badulla,2024,1,14.8,25.2,20.0,16.9,285.5,60,0,21.78,6.55
Badulla,2024,2,14.5,26.8,20.6,16.4,204.6,86,0,18.67,6.23
Badulla,2024,3,16.7,25.7,21.2,13.9,156.0,44,0,16.92,5.84
Badulla,2024,4,19.1,25.7,22.4,10.6,145.0,48,0,21.8,6.49
Badulla,2024,5,19.8,30.1,25.0,16.7,263.1,90,0,20.41,6.82
Badulla,2024,6,18.4,27.8,23.1,14.4,434.3,141,0,17.11,6.39
Badulla,2024,7,20.8,25.9,23.4,15.1,375.9,106,0,21.02,6.7
Badulla,2024,8,19.2,29.0,24.1,15.0,374.1,146,0,19.94,6.84
Badulla,2024,9,16.8,24.3,20.6,10.7,296.3,93,0,14.23,5.85
Badulla,2024,10,16.9,27.3,22.1,11.0,117.7,68,0,20.35,6.55
Badulla,2024,11,18.9,26.5,22.7,15.2,179.8,31,0,17.42,5.99
Badulla,2024,12,15.3,24.4,19.9,13.6,264.9,52,0,20.81,6.43
Batticaloa,2010,1,21.0,26.6,23.8,15.1,155.6,65,0,20.56,5.92
Batticaloa,2010,2,20.7,28.4,24.5,20.5,126.4,62,0,24.94,7.84
Batticaloa,2010,3,23.9,27.2,25.5,13.5,116.0,55,0,19.59,6.52
Batticaloa,2010,4,23.4,31.4,27.4,20.5,105.1,51,0,25.6,7.68
Batticaloa,2010,5,26.0,33.3,29.6,24.0,223.1,93,0,21.11,7.36
Batticaloa,2010,6,24.5,32.5,28.5,29.6,339.7,110,3,18.78,7.07
Batticaloa,2010,7,25.0,34.0,29.5,20.6,225.9,62,1,22.71,7.98
Batticaloa,2010,8,26.5,33.4,29.9,17.5,390.3,133,0,19.64,7.65
Batticaloa,2010,9,23.5,31.0,27.2,28.9,304.3,104,3,18.66,6.23
Batticaloa,2010,10,23.8,30.6,27.2,19.5,123.5,50,0,18.1,6.95
Batticaloa,2010,11,23.8,30.0,26.9,25.8,107.7,44,0,17.11,7.42
Batticaloa,2010,12,20.7,27.9,24.3,25.2,203.5,89,0,21.91,7.08
Batticaloa,2011,1,22.9,28.1,25.5,25.1,174.6,47,0,22.98,7.1
Batticaloa,2011,2,19.7,28.4,24.0,29.4,162.2,41,0,21.94,6.7
Batticaloa,2011,3,22.4,30.9,26.6,18.7,110.9,57,0,24.16,7.2
Batticaloa,2011,4,24.1,31.1,27.6,16.9,117.9,39,0,22.76,7.93
Batticaloa,2011,5,27.1,32.3,29.7,25.8,281.6,54,1,17.26,6.94
Batticaloa,2011,6,26.5,34.9,30.7,15.8,318.9,111,0,19.27,7.39
Batticaloa,2011,7,25.5,32.0,28.8,18.5,331.5,110,0,18.6,6.77
Batticaloa,2011,8,26.1,32.7,29.4,18.0,326.9,134,0,19.55,7.6
Batticaloa,2011,9,23.9,30.7,27.3,22.9,196.5,60,0,14.07,6.22
Batticaloa,2011,10,22.6,28.7,25.6,21.3,83.1,30,0,16.01,7.11
Batticaloa,2011,11,23.7,29.0,26.4,17.9,129.8,47,0,21.59,6.73
Batticaloa,2011,12,21.7,26.5,24.1,28.5,212.9,78,1,21.93,6.65
Batticaloa,2012,1,19.4,27.9,23.6,20.0,105.5,50,0,23.39,7.33
Batticaloa,2012,2,20.0,27.3,23.6,21.1,108.2,54,0,24.51,7.47
Batticaloa,2012,3,25.1,30.9,28.0,12.6,147.4,34,0,28.45,8.1
Batticaloa,2012,4,23.2,28.3,25.8,24.5,128.8,57,0,20.65,6.24
Batticaloa,2012,5,27.4,32.7,30.1,29.5,343.5,136,1,20.09,7.48
Batticaloa,2012,6,24.9,32.3,28.6,17.5,415.9,129,0,18.72,7.07
Batticaloa,2012,7,25.9,31.0,28.4,27.6,391.5,127,1,23.04,7.63
Batticaloa,2012,8,25.7,32.7,29.2,15.7,382.1,105,0,22.74,7.63
Batticaloa,2012,9,25.0,31.0,28.0,21.8,325.5,88,1,20.08,7.43
Batticaloa,2012,10,22.8,31.3,27.1,22.3,107.6,60,0,16.43,5.92
Batticaloa,2012,11,22.0,29.6,25.8,23.1,175.0,38,0,21.0,7.19
Batticaloa,2012,12,22.4,29.0,25.7,16.7,144.8,48,0,20.16,6.93
Batticaloa,2013,1,20.8,29.4,25.1,24.4,192.1,32,0,24.46,7.5
Batticaloa,2013,2,22.1,28.9,25.5,17.7,127.2,55,0,25.77,7.53
Batticaloa,2013,3,25.5,28.4,26.9,14.4,85.3,37,0,20.78,6.57
Batticaloa,2013,4,23.3,31.3,27.3,16.0,155.1,46,0,19.8,6.86
Batticaloa,2013,5,24.4,32.8,28.6,26.4,391.2,101,1,20.02,7.24
Batticaloa,2013,6,26.1,32.7,29.4,23.4,329.9,135,1,16.23,7.12
Batticaloa,2013,7,26.7,32.2,29.5,22.7,305.6,99,1,15.35,6.57
Batticaloa,2013,8,24.9,32.6,28.8,23.5,262.1,71,0,19.49,7.34
Batticaloa,2013,9,22.0,30.7,26.4,23.5,235.7,89,0,19.74,6.89
Batticaloa,2013,10,22.3,29.3,25.8,20.3,127.3,65,0,17.8,6.64
Batticaloa,2013,11,23.3,30.0,26.6,22.1,142.7,53,0,21.47,7.05
Batticaloa,2013,12,22.3,29.6,26.0,15.6,182.4,43,0,20.26,7.19
Batticaloa,2014,1,21.8,28.7,25.2,14.3,199.4,38,0,23.62,6.89
Batticaloa,2014,2,22.0,28.0,25.0,23.5,157.2,36,0,21.75,7.15
Batticaloa,2014,3,24.5,29.7,27.1,20.8,118.3,36,0,25.07,7.72
Batticaloa,2014,4,24.5,32.0,28.2,17.0,74.0,28,0,25.23,7.72
Batticaloa,2014,5,25.6,33.3,29.4,22.4,367.2,107,3,13.76,6.08
Batticaloa,2014,6,23.6,33.2,28.4,17.9,206.4,74,0,15.26,6.7
Batticaloa,2014,7,25.7,30.5,28.1,17.8,378.5,90,0,23.21,6.59
Batticaloa,2014,8,25.6,32.3,28.9,22.7,296.2,98,1,22.47,7.53
Batticaloa,2014,9,23.0,29.9,26.4,20.9,286.7,62,1,17.9,6.98
Batticaloa,2014,10,23.4,28.9,26.1,23.9,160.4,39,0,17.69,6.84
Batticaloa,2014,11,24.4,29.6,27.0,17.3,112.9,55,0,15.1,6.42
Batticaloa,2014,12,21.7,28.6,25.1,22.9,97.2,37,0,23.39,7.12
Batticaloa,2015,1,22.8,29.2,26.0,24.5,107.2,49,0,20.33,7.42
Batticaloa,2015,2,21.0,30.0,25.5,18.6,163.7,61,0,20.65,6.8
Batticaloa,2015,3,24.3,30.8,27.6,12.3,132.2,40,0,22.1,6.74
Batticaloa,2015,4,22.7,32.4,27.5,12.6,124.6,55,0,25.06,7.53
Batticaloa,2015,5,26.5,31.2,28.9,20.1,270.3,53,0,20.55,6.68
Batticaloa,2015,6,26.0,33.2,29.6,18.8,301.0,147,1,14.76,6.7
Batticaloa,2015,7,26.2,32.1,29.1,17.0,346.1,143,0,19.32,6.85
Batticaloa,2015,8,26.7,33.5,30.1,25.4,381.6,144,1,23.93,8.15
Batticaloa,2015,9,23.2,31.0,27.1,27.1,229.0,87,0,17.02,6.6
Batticaloa,2015,10,22.9,30.7,26.8,16.5,159.0,54,0,22.02,7.29
Batticaloa,2015,11,22.4,30.7,26.5,23.9,132.4,60,0,15.73,6.87
Batticaloa,2015,12,21.3,27.1,24.2,20.9,86.2,15,0,24.2,6.9
Batticaloa,2016,1,21.5,27.1,24.3,22.9,153.4,55,0,22.39,6.79
Batticaloa,2016,2,20.1,28.0,24.1,18.5,145.1,41,0,17.6,7.08
Batticaloa,2016,3,24.2,31.4,27.8,14.7,87.5,25,0,20.19,7.13
Batticaloa,2016,4,22.6,28.7,25.6,13.3,77.5,18,0,20.63,6.7
Batticaloa,2016,5,24.9,32.4,28.6,15.8,411.7,84,0,17.67,6.71
Batticaloa,2016,6,27.2,33.0,30.1,26.1,313.1,137,3,17.79,7.61
Batticaloa,2016,7,26.2,32.6,29.4,21.0,209.1,62,0,21.09,7.41
Batticaloa,2016,8,25.7,32.9,29.3,20.5,290.2,77,0,21.01,7.04
Batticaloa,2016,9,22.7,30.7,26.7,29.7,338.9,130,1,18.75,6.59
Batticaloa,2016,10,23.7,30.4,27.0,18.1,163.6,55,0,21.08,7.76
Batticaloa,2016,11,23.1,33.0,28.1,22.9,145.6,48,0,17.12,6.75
Batticaloa,2016,12,22.2,28.4,25.3,26.3,202.9,61,0,18.38,7.05
Batticaloa,2017,1,22.3,27.0,24.6,27.9,165.6,48,0,24.03,7.01
Batticaloa,2017,2,23.2,27.9,25.5,25.0,129.5,56,0,26.75,7.52
Batticaloa,2017,3,22.2,30.8,26.5,24.7,70.8,43,0,22.13,7.13
Batticaloa,2017,4,23.2,31.1,27.1,19.9,111.0,54,0,26.12,8.03
Batticaloa,2017,5,24.4,32.7,28.6,26.7,342.9,113,1,19.47,7.01
Batticaloa,2017,6,27.0,32.8,29.9,17.7,395.6,86,1,16.08,6.92
Batticaloa,2017,7,23.4,31.2,27.3,27.7,209.7,86,1,19.24,7.44
Batticaloa,2017,8,24.9,32.1,28.5,26.3,322.1,90,1,21.12,7.41
Batticaloa,2017,9,23.7,30.1,26.9,21.7,414.2,96,1,16.18,6.4
Batticaloa,2017,10,22.7,29.6,26.1,23.0,211.1,58,0,19.38,6.92
Batticaloa,2017,11,22.9,31.6,27.2,26.1,109.5,59,0,16.07,7.22
Batticaloa,2017,12,21.8,27.3,24.6,25.0,119.7,60,0,19.82,6.78
Batticaloa,2018,1,21.8,28.9,25.4,27.3,127.1,56,0,20.98,7.5
Batticaloa,2018,2,19.9,28.4,24.1,27.3,108.9,61,0,22.08,7.59
Batticaloa,2018,3,24.5,29.7,27.1,16.4,101.4,38,0,18.28,6.55
Batticaloa,2018,4,24.4,30.4,27.4,24.3,142.9,55,0,24.94,7.52
